itemName,itemsViewed,itemsPurchased,itemsAddedToCart,itemRevenue,prvItemsViewed,prvItemsPurchased,prvItemsAddedToCart,prvItemRevenue,ProductGrowthRate,VisitsGrowthRate
Silver Art Deco Vase,1,0,0,0,3,0,0,0,0.0,-0.6666666666666666
1980s Murano Vase Tortoise pattern,0,0,0,0,0,0,0,0,0.0,0.0
1980s Ole Palsby Chrome Thermos Flask for Alfi Denmark,0,0,0,0,0,0,0,0,0.0,0.0
"Dark Wooden Floor Lamp, 1930s",3,0,0,0,0,0,0,0,0.0,0.0
Handcarved Lamp 02,0,0,0,0,0,0,0,0,0.0,0.0
Sculptural Bowl,1,0,0,0,1,0,0,0,0.0,0.0
Handcarved Lamp 01,0,0,0,0,0,0,0,0,0.0,0.0
Wooden Table Lamp,1,0,0,0,2,0,0,0,0.0,-0.5
Glass Coasters,0,0,0,0,0,0,0,0,0.0,0.0
Silver Plated Bamboo Tray,0,0,0,0,0,0,0,0,0.0,0.0
Silver-Plated Cake Stand,2,0,0,0,0,0,0,0,0.0,0.0
Large Serving Compartiment Tray,0,0,0,0,0,0,0,0,0.0,0.0
Brutalist Chair,3,0,0,0,15,0,0,0,0.0,-0.8
Brutalist Chair,3,0,0,0,15,0,0,0,0.0,-0.8
Antique Earthenware Lamp,29,0,1,0,0,0,0,0,0.0,0.0
Triangle Glass Ashtray,0,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Dessert Cups,0,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Expresso Cups,4,0,0,0,5,0,0,0,0.0,-0.2
Dark Red-Conical Glass Lamp II,2,0,0,0,13,1,3,490,-1.0,-0.8461538461538461
Jean Cocteau: La Machine Infernale,0,0,0,0,0,0,0,0,0.0,0.0
Art Deco Toast Rack,2,0,0,0,0,0,0,0,0.0,0.0
Shell Bottle Coaster,0,0,0,0,0,0,0,0,0.0,0.0
Brutalist Wine Rack,2,0,0,0,13,0,0,0,0.0,-0.8461538461538461
Amber coloured Bohemian ashtray 70s,0,0,0,0,0,0,0,0,0.0,0.0
Pair Vintage Silver Plate Candleholders,1,0,0,0,0,0,0,0,0.0,0.0
Barbro Water Glass Large - Set of four,0,0,0,0,0,0,0,0,0.0,0.0
Silver Butter Dish,1,0,0,0,0,0,0,0,0.0,0.0
Decorative Silver Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
70s Wood and Metal Tray,0,0,0,0,0,0,0,0,0.0,0.0
Decorative Bowl With Handles,0,0,0,0,0,0,0,0,0.0,0.0
Mussel Shell Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
Footed Decorative Metal Dish,1,0,0,0,1,0,0,0,0.0,0.0
German Art Deco Cloud Glass Vase around 1930,2,0,0,0,2,0,0,0,0.0,0.0
Polished Pewter Bowl by Jean Goardere,2,0,0,0,0,0,0,0,0.0,0.0
Modulor / Liquid Vessel II,0,0,0,0,0,0,0,0,0.0,0.0
"Greece, Gods and Art",1,0,0,0,0,0,0,0,0.0,0.0
Set of Italian Water Glasses,3,0,0,0,0,0,0,0,0.0,0.0
Whiskey Decanter Art Deco Style,0,0,0,0,0,0,0,0,0.0,0.0
Pair of Silver Plated Egg Cups,0,0,0,0,0,0,0,0,0.0,0.0
Shell-Shaped Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
Set of Six Wine Glasses,0,0,0,0,0,0,0,0,0.0,0.0
Set of Six Champagne Flutes,0,0,0,0,0,0,0,0,0.0,0.0
Set of Six Roemer Glasses,0,0,0,0,0,0,0,0,0.0,0.0
"Set of 6  ""Modernist"" ice cream cups from the 1980s",0,0,0,0,0,0,0,0,0.0,0.0
Mouthblown Vase,39,1,2,178.623655,32,1,4,175,0.0,0.21875
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Sterling Silver Shell Box,0,0,0,0,0,0,0,0,0.0,0.0
Amber-Beige Blades Large Plate,2,0,0,0,3,0,0,0,0.0,-0.3333333333333333
Red Beige Rounded Tray,1,0,0,0,2,0,0,0,0.0,-0.5
Black Beige Oval Tray,2,0,0,0,1,0,0,0,0.0,1.0
Large Shell Tray,0,0,0,0,0,0,0,0,0.0,0.0
Deep Blue Vase,0,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Conic Wines Glasses,3,0,0,0,1,0,0,0,0.0,2.0
Shell Shaped Vide Poche,0,0,0,0,0,0,0,0,0.0,0.0
Brutalist Sculptural Oak Coffee Table 1970s,2,0,0,0,2,0,0,0,0.0,0.0
2 Brutalist Solid Oak Chair 1970s,1,0,0,0,4,0,0,0,0.0,-0.75
Set of 4 Dessert Cups,0,0,0,0,0,0,0,0,0.0,0.0
Set of 8 Small Shell Dishes,0,0,0,0,0,0,0,0,0.0,0.0
Duo of Tam Tam Vases,0,0,0,0,0,0,0,0,0.0,0.0
Set of Four Roemer Glasses,2,0,0,0,1,0,0,0,0.0,1.0
Set of Six Stainless Steel Egg Cups,0,0,0,0,0,0,0,0,0.0,0.0
Murano Sommerso Bowl,1,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Jewelry Box,3,0,0,0,1,0,0,0,0.0,2.0
Bauhaus Stainless Steel Egg Cups Set of 6,1,0,0,0,5,0,0,0,0.0,-0.8
Set of 3 Silver-plated Desert Cups,0,0,0,0,0,0,0,0,0.0,0.0
Deco Table Jules Leleu,2,0,0,0,5,0,0,0,0.0,-0.6
Swedish Modern Mirror,0,0,0,0,0,0,0,0,0.0,0.0
Pair of Candle Holders,9,0,0,0,10,0,0,0,0.0,-0.1
Shell Salt & Pepper,0,0,0,0,0,0,0,0,0.0,0.0
Silver-plated Shell Triple Server,1,0,0,0,0,0,0,0,0.0,0.0
Pewter Bowl Karl Erik Torsell,0,0,0,0,0,0,0,0,0.0,0.0
Swedish Grace Pewter Bowl,2,0,0,0,0,0,0,0,0.0,0.0
Pewter Bowl Karl Erik Torsell,0,0,0,0,0,0,0,0,0.0,0.0
Pewter Vase Just Andersen,0,0,0,0,0,0,0,0,0.0,0.0
Brass Nautilus Vase,2,0,0,0,0,0,0,0,0.0,0.0
Sculpture Roland Alf,1,0,0,0,0,0,0,0,0.0,0.0
The Kiss Ceramic Plate,2,0,0,0,4,0,0,0,0.0,-0.5
Bronze Figurine Sculpture,1,0,0,0,0,0,0,0,0.0,0.0
Surrealist 1930s,0,0,0,0,0,0,0,0,0.0,0.0
Surrealist 1930s,0,0,0,0,0,0,0,0,0.0,0.0
Kostanda Ceramic Lamp,0,0,0,0,0,0,0,0,0.0,0.0
Cloud Bowl Travertine,0,0,0,0,0,0,0,0,0.0,0.0
Swan Toast Rack,3,0,1,0,1,0,0,0,0.0,2.0
Pair of Tree Candle Holders,0,0,0,0,0,0,0,0,0.0,0.0
Design Egg Cups,1,0,0,0,1,0,0,0,0.0,0.0
Set of 3 Silver-plated Desert Cups,0,0,0,0,0,0,0,0,0.0,0.0
Triple Shell Server,1,0,0,0,0,0,0,0,0.0,0.0
6 Champagne glasses in silver-plated metal,0,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Desert Cups,1,0,0,0,0,0,0,0,0.0,0.0
Set of 2 Ceramic Silver Candle Holders,0,0,0,0,0,0,0,0,0.0,0.0
Wooden Art Deco Table Lamp,73,1,1,356.535419,44,0,2,0,0.0,0.6590909090909091
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Vintage Shell Box,0,0,0,0,0,0,0,0,0.0,0.0
Medium Shell Dish,0,0,0,0,0,0,0,0,0.0,0.0
Duo of Bubble Glass Champagne Flutes,0,0,0,0,0,0,0,0,0.0,0.0
Small Shell Vide Poche,0,0,0,0,0,0,0,0,0.0,0.0
Duo of Wavy Cocktails Glasses,0,0,0,0,0,0,0,0,0.0,0.0
Rainbow Murano Vide-Poches,1,0,0,0,0,0,0,0,0.0,0.0
Shell-Shaped Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
Large Shell Dish,0,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Small Shell Dishes,1,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Expresso Cups,4,0,0,0,5,0,0,0,0.0,-0.2
Zig Zag Champagne Flutes,1,0,0,0,2,0,0,0,0.0,-0.5
Art Deco Toast Rack,2,0,0,0,0,0,0,0,0.0,0.0
Design Salad Servers,0,0,0,0,0,0,0,0,0.0,0.0
Spirale Stem Vase Candleholder,0,0,0,0,0,0,0,0,0.0,0.0
Silver Plated Shell Butter Dish,7,0,0,0,7,0,0,0,0.0,0.0
Olá Mirror,1,0,0,0,3,0,0,0,0.0,-0.6666666666666666
Contemporary Vanity Chair (V2),6,0,0,0,6,0,0,0,0.0,0.0
Silver Shell Dish,2,0,0,0,0,0,0,0,0.0,0.0
Medium Shell Shaped Vide Poche,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Shell Shaped Butter Curler,1,0,0,0,2,0,0,0,0.0,-0.5
6 Heavy Silver Coupes,0,0,0,0,0,0,0,0,0.0,0.0
Club Shaped Ornate Decorative Dish,0,0,0,0,0,0,0,0,0.0,0.0
Set of Vintage Swirl Cutlery,15,0,0,0,15,0,0,0,0.0,0.0
Vintage Hollywood Regency Bowl,0,0,0,0,0,0,0,0,0.0,0.0
Matthew Hilton Candle Holder XL,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Torso Vase XL,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Layover Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Cork and cast iron display plate,0,0,0,0,0,0,0,0,0.0,0.0
Wooden and Marble Chessboard,27,0,0,0,31,0,1,0,0.0,-0.12903225806451613
Donald Judd Spaces,2,0,0,0,0,0,0,0,0.0,0.0
Liquor Set Glasses and Tray,0,0,0,0,0,0,0,0,0.0,0.0
6 Travertine Coasters,1,0,0,0,0,0,0,0,0.0,0.0
Cy Twombly: Homes and Studios,2,0,0,0,1,0,0,0,0.0,1.0
Rare Vintage Swirl Cutlery Set,9,0,0,0,5,0,0,0,0.0,0.8
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Wishbone Candleholder,1,0,0,0,0,0,0,0,0.0,0.0
Crystal Splash Basket,0,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Dish and Prong,0,0,0,0,0,0,0,0,0.0,0.0
Double Silver Server,0,0,0,0,0,0,0,0,0.0,0.0
Silver Salt and Pepper Shakers,0,0,0,0,0,0,0,0,0.0,0.0
Set of Six Ice Cream Coupes,0,0,0,0,0,0,0,0,0.0,0.0
Club Shaped Toast Holder,0,0,0,0,0,0,0,0,0.0,0.0
Antique Crackle Glaze Lamp,0,0,0,0,0,0,0,0,0.0,0.0
Seabeds #3 - Acrylic on Canvas,2,0,0,0,2,0,0,0,0.0,0.0
Seabeds #1 - Acrylic on Canvas,0,0,0,0,0,0,0,0,0.0,0.0
Voyagers,0,0,0,0,0,0,0,0,0.0,0.0
Cy Twombly: Fifty Years of Works on Paper,3,0,0,0,1,0,0,0,0.0,2.0
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Circle Two-Toned Sugar Bowl,3,0,0,0,2,0,0,0,0.0,0.5
Saint-Louis Crystal Ashtray,0,0,0,0,0,0,0,0,0.0,0.0
Composition118,1,0,0,0,4,0,0,0,0.0,-0.75
Brutalist Candle Holder,8,0,0,0,5,0,0,0,0.0,0.6
Mussel Shaped Box,1,0,0,0,0,0,0,0,0.0,0.0
Large Antique Lamp,2,0,0,0,3,0,0,0,0.0,-0.3333333333333333
Sophie Calle: The Hotel,2,0,0,0,2,0,0,0,0.0,0.0
VINTAGE CHESSBOARD IN ONYX,1,0,0,0,0,0,0,0,0.0,0.0
Vase Ariane Black,0,0,0,0,0,0,0,0,0.0,0.0
Vase Antoine Ocre Red,0,0,0,0,0,0,0,0,0.0,0.0
Art Deco 3 Piece Tea set,0,0,0,0,0,0,0,0,0.0,0.0
Set of 3 Twisted Aluminum Candle Holders,0,0,0,0,0,0,0,0,0.0,0.0
The Pleasure of Leisure,1,0,0,0,0,0,0,0,0.0,0.0
Murano Vase by Alessandro Mandruzzato,1,0,0,0,8,0,0,0,0.0,-0.875
Wavy Candleholder,0,0,0,0,0,0,0,0,0.0,0.0
Murano Vase by Alessandro Mandruzzato,1,0,0,0,8,0,0,0,0.0,-0.875
Brutalist ice bucket with brass detail handle,0,0,0,0,0,0,0,0,0.0,0.0
Kosta Boda Shell Vase,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Hand Painted Fruit Plate,0,0,0,0,0,0,0,0,0.0,0.0
Large brushed steel bowl by Jorgen Moller,1,0,0,0,2,0,0,0,0.0,-0.5
Large brushed steel bowl by Jorgen Moller,1,0,0,0,2,0,0,0,0.0,-0.5
Magazine Rack by David Marshall,2,0,0,0,0,0,0,0,0.0,0.0
"Italian ""Duo"" Silver-Plated Candleholder 60's",0,0,0,0,0,0,0,0,0.0,0.0
Lucien Clergue: The Intimate Picasso,0,0,0,0,0,0,0,0,0.0,0.0
Art Deco Water Pitcher,0,0,0,0,0,0,0,0,0.0,0.0
Pair of Silver-Plated Candleholders,1,0,0,0,0,0,0,0,0.0,0.0
Silver-Plated Teapot With Bakelite Handle Art Deco 30s,2,0,0,0,1,0,0,0,0.0,1.0
Carlijn Jacobs - Eyes,4,0,0,0,9,0,0,0,0.0,-0.5555555555555556
Brutalist Steel Candlesticks,1,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Simple Butter Dish,1,0,0,0,0,0,0,0,0.0,0.0
Set of Four Silver Plated Egg Cup,0,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Triple Server,8,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Large Shell Shaped Vide Poche,0,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Paul Klee: 1939,0,0,0,0,0,0,0,0,0.0,0.0
Bombastic 'Drop' Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Shell Vase,0,0,0,0,0,0,0,0,0.0,0.0
Mint Green 1960s Murano Ashtray with Bullicante Bubbles,0,0,0,0,0,0,0,0,0.0,0.0
Mid Century Murano Milky Bowl by Barovier & Toso,1,0,0,0,0,0,0,0,0.0,0.0
Block Vase,1,0,0,0,1,0,0,0,0.0,0.0
Round Vase XL,1,0,0,0,0,0,0,0,0.0,0.0
Tauno Wirkkala Bowl,0,0,0,0,0,0,0,0,0.0,0.0
Plexi Magazine Rack,1,0,0,0,1,0,0,0,0.0,0.0
Bertoncello Vase,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Bohemian Vase,0,0,0,0,0,0,0,0,0.0,0.0
Memphis Ice Cups,0,0,0,0,0,0,0,0,0.0,0.0
Umbra Candle Holder,1,0,0,0,1,0,0,0,0.0,0.0
Hand Study,1,0,0,0,1,0,0,0,0.0,0.0
Rounded Travertine Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Elegant Lamp,1,0,0,0,0,0,0,0,0.0,0.0
Marcel Accent Chair,4,0,0,0,4,0,0,0,0.0,0.0
Art Deco Coffee Set,1,0,0,0,0,0,0,0,0.0,0.0
Shell Jewelry Box,2,0,0,0,2,0,0,0,0.0,0.0
Curvy Candleholders,0,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Sculptural Candleholder,1,0,0,0,0,0,0,0,0.0,0.0
Set of Italian Dessert Plates,0,0,0,0,0,0,0,0,0.0,0.0
Defined torso sculpture XL,1,0,0,0,0,0,0,0,0.0,0.0
Uno Westerberg Candle Holder,3,0,0,0,1,0,0,0,0.0,2.0
Set of 6 French Espresso Cups,3,0,0,0,1,0,0,0,0.0,2.0
Silver Ornate Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
Silver Table Decor Set,0,0,0,0,0,0,0,0,0.0,0.0
Silver Toast Rack,0,0,0,0,0,0,0,0,0.0,0.0
Art Deco Toast Rack,2,0,0,0,0,0,0,0,0.0,0.0
Dutch Design Magazine Rack,1,0,0,0,1,0,0,0,0.0,0.0
Cocoon Table Lamp,0,0,0,0,0,0,0,0,0.0,0.0
Curvy Candle Holder,2,0,0,0,0,0,0,0,0.0,0.0
Joan Didion: What She Means,0,0,0,0,0,0,0,0,0.0,0.0
Hammered Pewter Tray,0,0,0,0,0,0,0,0,0.0,0.0
Alabaster Vase,0,0,0,0,0,0,0,0,0.0,0.0
Siecle Paris Shell Salt,0,0,0,0,0,0,0,0,0.0,0.0
Cala Lily Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Danish Candle Holders,0,0,0,0,0,0,0,0,0.0,0.0
Vert d'Arte White Scavo Vase,1,0,0,0,0,0,0,0,0.0,0.0
Shell Coffee Spoon Set,1,0,0,0,2,0,0,0,0.0,-0.5
Porcelain Plates,3,0,0,0,5,0,0,0,0.0,-0.4
Pink Murano Bowl,0,0,0,0,0,0,0,0,0.0,0.0
Silver-Plated Fruit Bowl,0,0,0,0,0,0,0,0,0.0,0.0
Murano Bowl Centrepiece,0,0,0,0,0,0,0,0,0.0,0.0
Glass Shell Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
Val St. Lambert Belgian Decanter,0,0,0,0,0,0,0,0,0.0,0.0
Silver Shell Detailed Butter Dish,0,0,0,0,0,0,0,0,0.0,0.0
Silver Club Shell Dish,1,0,0,0,0,0,0,0,0.0,0.0
Long Silver Serving Dish,0,0,0,0,0,0,0,0,0.0,0.0
Silver Fruit Bowl,1,0,0,0,1,0,0,0,0.0,0.0
Silver Shell Shaped Dish,1,0,0,0,1,0,0,0,0.0,0.0
Mother of Pearl Salt and Pepper,0,0,0,0,0,0,0,0,0.0,0.0
1970s Black Marble Ashtray Octagonal Shape,0,0,0,0,0,0,0,0,0.0,0.0
Bohemian Citrine Glass Ashtray by Miroslav Klinger,0,0,0,0,0,0,0,0,0.0,0.0
Large Cherry Red Glass Bowl from Bohemia 1970s,0,0,0,0,0,0,0,0,0.0,0.0
Silver Plated Shell Shaped Tender in Art Deco Revival Style,0,0,0,0,0,0,0,0,0.0,0.0
Silver Plated Detail Egg Cup,1,0,0,0,1,0,0,0,0.0,0.0
Swirl Egg Cup Set,2,0,0,0,0,0,0,0,0.0,0.0
Shell Shaped Tea Leaf Infuser,0,0,0,0,0,0,0,0,0.0,0.0
6 Italian Postmodern Design Dessert Bowls 1980s,0,0,0,0,0,0,0,0,0.0,0.0
Double Shell Server,3,0,0,0,1,0,0,0,0.0,2.0
Set of 3 Cobra Candleholders,2,0,0,0,1,0,0,0,0.0,1.0
Trio of Minimalist Candleholders,1,0,0,0,0,0,0,0,0.0,0.0
Large Glass Murano Bowl by Massimo Micheluzzi,5,0,0,0,3,0,0,0,0.0,0.6666666666666666
Swirl Egg Cups,0,0,0,0,0,0,0,0,0.0,0.0
Picasso (Masters of Art),0,0,0,0,0,0,0,0,0.0,0.0
56 Days in Arles,0,0,0,0,0,0,0,0,0.0,0.0
Postmodern Black Perforated Metal Magazine Rack 80s,3,0,0,0,0,0,0,0,0.0,0.0
François Halard 3: New Vision,5,0,0,0,1,0,0,0,0.0,4.0
Tall Blown Glass Vase,0,0,0,0,0,0,0,0,0.0,0.0
small German Art Deco Cloud Glass Bowl around 1930,8,0,1,0,9,0,0,0,0.0,-0.1111111111111111
5 Small Champagne Bowls,0,0,0,0,0,0,0,0,0.0,0.0
Mint Green Murano Ashtray by Barovier Toso with Bullicante Bubbles,1,0,0,0,0,0,0,0,0.0,0.0
3 Silver Plated Classicist Style Candle Holders 1980s,0,0,0,0,0,0,0,0,0.0,0.0
Onyx Jewelry Box,1,0,0,0,0,0,0,0,0.0,0.0
Folded Crystal Ashtray,0,0,0,0,0,0,0,0,0.0,0.0
Yellow Crystal Dish,0,0,0,0,0,0,0,0,0.0,0.0
Silver Butter Dish,1,0,0,0,0,0,0,0,0.0,0.0
Stella Star Teapot,7,0,0,0,0,0,0,0,0.0,0.0
Lace Champagne Bucket,1,0,0,0,0,0,0,0,0.0,0.0
"Ice bucket, Ofèvrerie from France",0,0,0,0,0,0,0,0,0.0,0.0
Timeless Gravy Boat,0,0,0,0,0,0,0,0,0.0,0.0
Double Shell Server,3,0,0,0,1,0,0,0,0.0,2.0
Set of 3 Space-Age Racks,1,0,0,0,3,0,0,0,0.0,-0.6666666666666666
Small Vase in Cotton,0,0,0,0,0,0,0,0,0.0,0.0
XLarge vase in Cotton,0,0,0,0,0,0,0,0,0.0,0.0
2XLarge Vase in Cotton,0,0,0,0,0,0,0,0,0.0,0.0
Large Vase in Iris,0,0,0,0,0,0,0,0,0.0,0.0
Large Vase in Iris,0,0,0,0,0,0,0,0,0.0,0.0
Medium Vase in Iris,0,0,0,0,0,0,0,0,0.0,0.0
German Art Deco Cloud Glass Foot Bowl,0,0,0,0,0,0,0,0,0.0,0.0
Italian Green Marble Case 70s,2,0,0,0,0,0,0,0,0.0,0.0
Set of 2 Postmodern Candleholders,0,0,0,0,0,0,0,0,0.0,0.0
Vase + Basket Bowl in Turquoise By Miroslav Klinger,1,0,0,0,2,0,0,0,0.0,-0.5
David Hockney By David Hockney,0,0,0,0,0,0,0,0,0.0,0.0
Archive Sofia Coppola,0,0,0,0,0,0,0,0,0.0,0.0
Dark Mornings,0,0,0,0,0,0,0,0,0.0,0.0
Silver Italian Ribbon Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Opal Vase - Small,0,0,0,0,0,0,0,0,0.0,0.0
Footed Blown Glass Vase,0,0,0,0,0,0,0,0,0.0,0.0
Blown Glass Vase,0,0,0,0,0,0,0,0,0.0,0.0
Blown Glass Vase With Foot,0,0,0,0,0,0,0,0,0.0,0.0
Small Vase in Blue,0,0,0,0,0,0,0,0,0.0,0.0
Small Vase in Blue,0,0,0,0,0,0,0,0,0.0,0.0
Large Vase in Blue,0,0,0,0,0,0,0,0,0.0,0.0
Trio of Brutalist Candleholders,0,0,0,0,0,0,0,0,0.0,0.0
Vintage metal Carafe - Rameria Lando Rinaldini 1950s,10,0,0,0,0,0,0,0,0.0,0.0
Mini Minimalist Candleholders,0,0,0,0,0,0,0,0,0.0,0.0
Liquor Server,0,0,0,0,0,0,0,0,0.0,0.0
Art Deco Tasting Set,1,0,0,0,0,0,0,0,0.0,0.0
Tenuta Borgia,2,0,0,0,0,0,0,0,0.0,0.0
Snack Plate,9,0,0,0,17,0,0,0,0.0,-0.47058823529411764
Shell Shaped Butter Dish,10,0,0,0,8,0,0,0,0.0,0.25
Gehry Mini Metal Candle Holder,2,0,0,0,1,0,0,0,0.0,1.0
Art Deco Toast Holder,0,0,0,0,0,0,0,0,0.0,0.0
Murano Punch Bowl,1,0,0,0,0,0,0,0,0.0,0.0
70's Square Metal Tray,3,0,0,0,1,0,0,0,0.0,2.0
Art Deco Fruit Bowl,1,0,0,0,1,0,0,0,0.0,0.0
Vide Poche Shell,0,0,0,0,0,0,0,0,0.0,0.0
Salt & Pepper Shakers in Holder,1,0,0,0,0,0,0,0,0.0,0.0
Silver Salt & Pepper Grinders,1,0,0,0,0,0,0,0,0.0,0.0
Set of 6 Traditional French Tastevins,0,0,0,0,0,0,0,0,0.0,0.0
European Freeform Glass Dish,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Set of 6 French Pressed Glasses,1,0,0,0,0,0,0,0,0.0,0.0
Post Modern Verdigris Candle Holder,1,0,0,0,0,0,0,0,0.0,0.0
Italian Ribbon Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Italian Double Knot Candle Holder,1,0,0,0,1,0,0,0,0.0,0.0
Chrome Tulip-Shaped Candle Holders,0,0,0,0,0,0,0,0,0.0,0.0
Spanish Engraved Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Vintage Alabaster Box,1,0,0,0,0,0,0,0,0.0,0.0
Royère Candle Holder Small,1,0,0,0,1,0,0,0,0.0,0.0
Mid Century Chrome and Onyx Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Green Slate Candle Holder,0,0,0,0,0,0,0,0,0.0,0.0
Bulb Vase,0,0,0,0,0,0,0,0,0.0,0.0
BSF Candle Holder,2,0,0,0,0,0,0,0,0.0,0.0
1998's Czech Bowl,0,0,0,0,0,0,0,0,0.0,0.0
Curly Vase,1,0,0,0,0,0,0,0,0.0,0.0
Two-Piece Pot,1,0,0,0,0,0,0,0,0.0,0.0
Uno Westerberg Candle Holder Set,0,0,0,0,0,0,0,0,0.0,0.0
Memphis Liquor Glasses Set of 5,0,0,0,0,0,0,0,0,0.0,0.0
Space Age Vase,1,0,0,0,1,0,0,0,0.0,0.0
Bougeoir Avant-Gardiste,2,0,0,0,4,0,0,0,0.0,-0.5
Shell and Swan Dish,2,0,0,0,0,0,0,0,0.0,0.0
Art Déco Coffee Service Set,0,0,0,0,0,0,0,0,0.0,0.0
Picasso's Dora Maar de Kooning's Women,1,0,0,0,0,0,0,0,0.0,0.0
Olivia Malone: Tonal,0,0,0,0,0,0,0,0,0.0,0.0
Julian Schnabel: CVJ: Nicknames of Maitre D's & Other Excerpts from Life,0,0,0,0,0,0,0,0,0.0,0.0
Cornelius de Bill Baboul: VICE - ∀SꓤƎɅ,0,0,0,0,0,0,0,0,0.0,0.0
Picasso and Maya: Father and Daughter,0,0,0,0,0,0,0,0,0.0,0.0
The Greece Notebook by Michael McGregor,0,0,0,0,0,0,0,0,0.0,0.0
Elixir,1,0,0,0,5,0,0,0,0.0,-0.8
En Ascenso,2,0,0,0,2,0,0,0,0.0,0.0
Contemplo Las Sierras,2,0,0,0,0,0,0,0,0.0,0.0
Recess Mirror | Aluminum | Large Semi Circle,1,0,0,0,4,0,0,0,0.0,-0.75
Teapot Ottoni by Carsten Jörgensen,1,0,0,0,1,0,0,0,0.0,0.0
Bougeoirs sculpture,3,0,0,0,0,0,0,0,0.0,0.0
Hand-forged Metal Sculptural Candle Holder,6,0,0,0,3,0,0,0,0.0,1.0
Set of Tinted Stem Glasses,1,0,0,0,0,0,0,0,0.0,0.0
Silver Salt & Pepper Grinders,1,0,0,0,0,0,0,0,0.0,0.0
French Tea Glasses With Stainless Steel Holders,3,0,0,0,3,0,0,0,0.0,0.0
Alex Katz: Flowers,0,0,0,0,0,0,0,0,0.0,0.0
Jeux De Mains,0,0,0,0,0,0,0,0,0.0,0.0
Joan Miro: Catalog of the Grand Palais Exhibition,0,0,0,0,0,0,0,0,0.0,0.0
The Last Works of Henri Matisse: Large Cut Gouaches,0,0,0,0,0,0,0,0,0.0,0.0
Revue Cahiers d'Art 1940,1,0,0,0,0,0,0,0,0.0,0.0
Paris Travel Guide By: Seasons,0,0,0,0,0,0,0,0,0.0,0.0
Brutalist Bougeoirs,0,0,0,0,0,0,0,0,0.0,0.0
Silver Shell Shaped Dish,1,0,0,0,1,0,0,0,0.0,0.0
Sommerson Vase in Lead,0,0,0,0,0,0,0,0,0.0,0.0
Table Lamp in Travertine by Fratelli Mannelli,0,0,0,0,0,0,0,0,0.0,0.0
Brassai: Paris & Picasso,1,0,0,0,1,0,0,0,0.0,0.0
M704 Sculptural Vase,0,0,0,0,0,0,0,0,0.0,0.0
Andy Warhol Flower Drawings 1974,0,0,0,0,0,0,0,0,0.0,0.0
Sculptural Vase,0,0,0,0,0,0,0,0,0.0,0.0
The Swans,0,0,0,0,0,0,0,0,0.0,0.0
Picasso/Clergue,0,0,0,0,0,0,0,0,0.0,0.0
"Book of Stacks, Stacks of Books",0,0,0,0,0,0,0,0,0.0,0.0
"Noguchi and Greece, Greece and Noguchi: Objects of Common Interest",2,0,0,0,1,0,0,0,0.0,1.0
Set of 60s Italian Glasses,0,0,0,0,0,0,0,0,0.0,0.0
Set of 4 Silver Ice Cream Coupes,3,0,0,0,8,0,0,0,0.0,-0.625
